Gene stable ID,Gene stable ID version,Transcript stable ID,Transcript stable ID version,CCDS ID
ENSG00000136521,ENSG00000136521.13,ENST00000611971,ENST00000611971.4,CCDS75054
ENSG00000174227,ENSG00000174227.16,ENST00000509768,ENST00000509768.1,CCDS75082
ENSG00000107821,ENSG00000107821.15,ENST00000370200,ENST00000370200.6,CCDS7509
ENSG00000174137,ENSG00000174137.13,ENST00000489363,ENST00000489363.5,CCDS75091
ENSG00000087274,ENSG00000087274.18,ENST00000355842,ENST00000355842.7,CCDS75094
ENSG00000152795,ENSG00000152795.18,ENST00000614627,ENST00000614627.4,CCDS75153
ENSG00000164306,ENSG00000164306.11,ENST00000512834,ENST00000512834.5,CCDS75211
ENSG00000164306,ENSG00000164306.11,ENST00000515774,ENST00000515774.5,CCDS75212
ENSG00000145632,ENSG00000145632.15,ENST00000617412,ENST00000617412.1,CCDS75250
ENSG00000131437,ENSG00000131437.16,ENST00000378735,ENST00000378735.5,CCDS75295
ENSG00000131437,ENSG00000131437.16,ENST00000403231,ENST00000403231.6,CCDS75296
ENSG00000276547,ENSG00000276547.2,ENST00000621169,ENST00000621169.1,CCDS75340
ENSG00000094755,ENSG00000094755.17,ENST00000519385,ENST00000519385.5,CCDS75368
ENSG00000166278,ENSG00000166278.15,ENST00000469372,ENST00000469372.5,CCDS75428
ENSG00000124493,ENSG00000124493.14,ENST00000374181,ENST00000374181.8,CCDS75432
ENSG00000146143,ENSG00000146143.19,ENST00000615550,ENST00000615550.5,CCDS75476
ENSG00000118407,ENSG00000118407.15,ENST00000393004,ENST00000393004.6,CCDS75480
ENSG00000135316,ENSG00000135316.19,ENST00000616122,ENST00000616122.5,CCDS75491
ENSG00000271793,ENSG00000271793.2,ENST00000683074,ENST00000683074.1,CCDS75491
ENSG00000271793,ENSG00000271793.2,ENST00000682504,ENST00000682504.1,CCDS75491
ENSG00000271793,ENSG00000271793.2,ENST00000683436,ENST00000683436.1,CCDS75491
ENSG00000271793,ENSG00000271793.2,ENST00000684462,ENST00000684462.1,CCDS75491
ENSG00000064393,ENSG00000064393.16,ENST00000428878,ENST00000428878.6,CCDS75666
ENSG00000064393,ENSG00000064393.16,ENST00000406875,ENST00000406875.8,CCDS75667
ENSG00000147676,ENSG00000147676.14,ENST00000614891,ENST00000614891.5,CCDS75780
ENSG00000119403,ENSG00000119403.15,ENST00000616568,ENST00000616568.5,CCDS75889
ENSG00000101901,ENSG00000101901.12,ENST00000482742,ENST00000482742.5,CCDS76013
ENSG00000101901,ENSG00000101901.12,ENST00000623189,ENST00000623189.1,CCDS76013
ENSG00000125675,ENSG00000125675.20,ENST00000616590,ENST00000616590.4,CCDS76017
ENSG00000125675,ENSG00000125675.20,ENST00000611689,ENST00000611689.4,CCDS76017
ENSG00000151923,ENSG00000151923.18,ENST00000436547,ENST00000436547.7,CCDS7613
ENSG00000108231,ENSG00000108231.14,ENST00000371413,ENST00000371413.4,CCDS76325
ENSG00000156876,ENSG00000156876.10,ENST00000287482,ENST00000287482.6,CCDS764
ENSG00000186815,ENSG00000186815.13,ENST00000392569,ENST00000392569.8,CCDS76605
ENSG00000100461,ENSG00000100461.18,ENST00000542016,ENST00000542016.6,CCDS76658
ENSG00000139908,ENSG00000139908.15,ENST00000556621,ENST00000556621.5,CCDS76662
ENSG00000092140,ENSG00000092140.16,ENST00000438909,ENST00000438909.6,CCDS76669
ENSG00000185880,ENSG00000185880.13,ENST00000561043,ENST00000561043.5,CCDS76745
ENSG00000185880,ENSG00000185880.13,ENST00000558329,ENST00000558329.5,CCDS76746
ENSG00000140511,ENSG00000140511.12,ENST00000562889,ENST00000562889.5,CCDS76790
ENSG00000011638,ENSG00000011638.11,ENST00000451578,ENST00000451578.6,CCDS76841
ENSG00000079335,ENSG00000079335.20,ENST00000336454,ENST00000336454.5,CCDS769
ENSG00000141378,ENSG00000141378.15,ENST00000409433,ENST00000409433.2,CCDS77076
ENSG00000109065,ENSG00000109065.12,ENST00000583476,ENST00000583476.5,CCDS77104
ENSG00000101574,ENSG00000101574.15,ENST00000319888,ENST00000319888.10,CCDS77144
ENSG00000141380,ENSG00000141380.14,ENST00000542420,ENST00000542420.6,CCDS77168
ENSG00000129354,ENSG00000129354.12,ENST00000590923,ENST00000590923.5,CCDS77234
ENSG00000221878,ENSG00000221878.13,ENST00000623675,ENST00000623675.3,CCDS77310
ENSG00000087088,ENSG00000087088.20,ENST00000539787,ENST00000539787.2,CCDS77327
ENSG00000163006,ENSG00000163006.12,ENST00000412964,ENST00000412964.6,CCDS77447
ENSG00000144278,ENSG00000144278.15,ENST00000409237,ENST00000409237.5,CCDS77472
ENSG00000003402,ENSG00000003402.20,ENST00000457277,ENST00000457277.5,CCDS77505
ENSG00000072756,ENSG00000072756.17,ENST00000280591,ENST00000280591.10,CCDS77691
ENSG00000182504,ENSG00000182504.11,ENST00000494050,ENST00000494050.5,CCDS77780
ENSG00000144857,ENSG00000144857.15,ENST00000485230,ENST00000485230.5,CCDS77789
ENSG00000144857,ENSG00000144857.15,ENST00000484034,ENST00000484034.1,CCDS77789
ENSG00000183303,ENSG00000183303.3,ENST00000329434,ENST00000329434.3,CCDS7782
ENSG00000182261,ENSG00000182261.4,ENST00000328600,ENST00000328600.3,CCDS7784
ENSG00000151466,ENSG00000151466.12,ENST00000511426,ENST00000511426.5,CCDS77958
ENSG00000175356,ENSG00000175356.14,ENST00000520467,ENST00000520467.5,CCDS7797
ENSG00000166483,ENSG00000166483.12,ENST00000450114,ENST00000450114.7,CCDS7800
ENSG00000145781,ENSG00000145781.9,ENST00000515539,ENST00000515539.5,CCDS78049
ENSG00000145781,ENSG00000145781.9,ENST00000632434,ENST00000632434.1,CCDS78049
ENSG00000188107,ENSG00000188107.15,ENST00000370621,ENST00000370621.7,CCDS78156
ENSG00000106069,ENSG00000106069.23,ENST00000439711,ENST00000439711.6,CCDS78217
ENSG00000185811,ENSG00000185811.19,ENST00000413698,ENST00000413698.5,CCDS78232
ENSG00000107077,ENSG00000107077.19,ENST00000401787,ENST00000401787.7,CCDS78379
ENSG00000164976,ENSG00000164976.9,ENST00000297625,ENST00000297625.8,CCDS78391
ENSG00000165694,ENSG00000165694.10,ENST00000464296,ENST00000464296.1,CCDS78504
ENSG00000109881,ENSG00000109881.17,ENST00000317945,ENST00000317945.6,CCDS7863
ENSG00000149177,ENSG00000149177.13,ENST00000418331,ENST00000418331.7,CCDS7945
ENSG00000133318,ENSG00000133318.14,ENST00000341307,ENST00000341307.6,CCDS8048
ENSG00000175550,ENSG00000175550.8,ENST00000312515,ENST00000312515.7,CCDS8123
ENSG00000033122,ENSG00000033122.21,ENST00000310961,ENST00000310961.9,CCDS81341
ENSG00000117114,ENSG00000117114.20,ENST00000370730,ENST00000370730.5,CCDS81345
ENSG00000117114,ENSG00000117114.20,ENST00000674419,ENST00000674419.1,CCDS81345
ENSG00000117475,ENSG00000117475.14,ENST00000367807,ENST00000367807.7,CCDS81397
ENSG00000165995,ENSG00000165995.22,ENST00000377319,ENST00000377319.8,CCDS81442
ENSG00000156113,ENSG00000156113.24,ENST00000639486,ENST00000639486.1,CCDS81481
ENSG00000165868,ENSG00000165868.16,ENST00000635765,ENST00000635765.1,CCDS81511
ENSG00000107902,ENSG00000107902.14,ENST00000392757,ENST00000392757.8,CCDS81519
ENSG00000175356,ENSG00000175356.14,ENST00000309263,ENST00000309263.7,CCDS81553
ENSG00000137720,ENSG00000137720.8,ENST00000530214,ENST00000530214.5,CCDS81625
ENSG00000149948,ENSG00000149948.14,ENST00000393578,ENST00000393578.7,CCDS81709
ENSG00000168710,ENSG00000168710.18,ENST00000369799,ENST00000369799.10,CCDS818
ENSG00000021645,ENSG00000021645.20,ENST00000335750,ENST00000335750.7,CCDS81831
ENSG00000168803,ENSG00000168803.16,ENST00000562188,ENST00000562188.7,CCDS81868
ENSG00000229474,ENSG00000229474.8,ENST00000560780,ENST00000560780.1,CCDS81873
ENSG00000136381,ENSG00000136381.13,ENST00000560440,ENST00000560440.5,CCDS81912
ENSG00000140937,ENSG00000140937.14,ENST00000394156,ENST00000394156.7,CCDS81993
ENSG00000090857,ENSG00000090857.14,ENST00000398122,ENST00000398122.7,CCDS82007
ENSG00000220205,ENSG00000220205.9,ENST00000488857,ENST00000488857.5,CCDS82064
ENSG00000109099,ENSG00000109099.16,ENST00000644020,ENST00000644020.1,CCDS82078
ENSG00000109099,ENSG00000109099.16,ENST00000395936,ENST00000395936.7,CCDS82078
ENSG00000109099,ENSG00000109099.16,ENST00000646419,ENST00000646419.2,CCDS82078
ENSG00000153944,ENSG00000153944.12,ENST00000416426,ENST00000416426.6,CCDS82168
ENSG00000198265,ENSG00000198265.12,ENST00000580168,ENST00000580168.5,CCDS82192
ENSG00000171469,ENSG00000171469.11,ENST00000424629,ENST00000424629.5,CCDS82286
ENSG00000175564,ENSG00000175564.13,ENST00000314032,ENST00000314032.9,CCDS8229
ENSG00000010310,ENSG00000010310.9,ENST00000304207,ENST00000304207.12,CCDS82367
ENSG00000170949,ENSG00000170949.18,ENST00000601421,ENST00000601421.5,CCDS82391
ENSG00000196724,ENSG00000196724.13,ENST00000599852,ENST00000599852.1,CCDS82409
ENSG00000196724,ENSG00000196724.13,ENST00000425570,ENST00000425570.7,CCDS82410
ENSG00000115109,ENSG00000115109.14,ENST00000452780,ENST00000452780.1,CCDS82506
ENSG00000091409,ENSG00000091409.16,ENST00000409532,ENST00000409532.5,CCDS82534
ENSG00000125871,ENSG00000125871.14,ENST00000377704,ENST00000377704.4,CCDS82600
ENSG00000185808,ENSG00000185808.14,ENST00000399098,ENST00000399098.5,CCDS82670
ENSG00000157554,ENSG00000157554.19,ENST00000398905,ENST00000398905.5,CCDS82674
ENSG00000178252,ENSG00000178252.18,ENST00000448293,ENST00000448293.5,CCDS82772
ENSG00000160145,ENSG00000160145.16,ENST00000460856,ENST00000460856.5,CCDS82829
ENSG00000152601,ENSG00000152601.18,ENST00000493459,ENST00000493459.5,CCDS82864
ENSG00000250298,ENSG00000250298.6,ENST00000638719,ENST00000638719.4,CCDS82942
ENSG00000250298,ENSG00000250298.6,ENST00000507153,ENST00000507153.2,CCDS82942
ENSG00000138796,ENSG00000138796.18,ENST00000626637,ENST00000626637.2,CCDS82943
ENSG00000120519,ENSG00000120519.15,ENST00000502607,ENST00000502607.1,CCDS82964
ENSG00000166037,ENSG00000166037.11,ENST00000325542,ENST00000325542.10,CCDS8304
ENSG00000145979,ENSG00000145979.18,ENST00000606370,ENST00000606370.5,CCDS83062
ENSG00000137693,ENSG00000137693.14,ENST00000526343,ENST00000526343.5,CCDS8314
ENSG00000166670,ENSG00000166670.10,ENST00000279441,ENST00000279441.9,CCDS8321
ENSG00000106701,ENSG00000106701.13,ENST00000394926,ENST00000394926.7,CCDS83391
ENSG00000102384,ENSG00000102384.14,ENST00000372926,ENST00000372926.5,CCDS83482
ENSG00000156925,ENSG00000156925.12,ENST00000370606,ENST00000370606.3,CCDS83494
ENSG00000116455,ENSG00000116455.14,ENST00000235090,ENST00000235090.10,CCDS835
ENSG00000109929,ENSG00000109929.10,ENST00000264027,ENST00000264027.9,CCDS8435
ENSG00000109929,ENSG00000109929.10,ENST00000392789,ENST00000392789.2,CCDS8435
ENSG00000154133,ENSG00000154133.15,ENST00000306534,ENST00000306534.8,CCDS8455
ENSG00000010219,ENSG00000010219.13,ENST00000540757,ENST00000540757.6,CCDS8530
ENSG00000010219,ENSG00000010219.13,ENST00000010132,ENST00000010132.6,CCDS8530
ENSG00000155367,ENSG00000155367.15,ENST00000309276,ENST00000309276.10,CCDS855
ENSG00000003056,ENSG00000003056.8,ENST00000000412,ENST00000000412.8,CCDS8598
ENSG00000079335,ENSG00000079335.20,ENST00000644813,ENST00000644813.1,CCDS86000
ENSG00000110848,ENSG00000110848.8,ENST00000228434,ENST00000228434.7,CCDS8604
ENSG00000241128,ENSG00000241128.2,ENST00000366485,ENST00000366485.1,CCDS86063
ENSG00000048740,ENSG00000048740.18,ENST00000637215,ENST00000637215.1,CCDS86069
ENSG00000048740,ENSG00000048740.18,ENST00000636488,ENST00000636488.1,CCDS86070
ENSG00000048740,ENSG00000048740.18,ENST00000631816,ENST00000631816.1,CCDS86071
ENSG00000048740,ENSG00000048740.18,ENST00000632065,ENST00000632065.1,CCDS86072
ENSG00000204179,ENSG00000204179.11,ENST00000502254,ENST00000502254.5,CCDS86087
ENSG00000150275,ENSG00000150275.20,ENST00000395445,ENST00000395445.6,CCDS86095
ENSG00000107745,ENSG00000107745.19,ENST00000642044,ENST00000642044.1,CCDS86101
ENSG00000156113,ENSG00000156113.24,ENST00000640807,ENST00000640807.1,CCDS86106
ENSG00000156113,ENSG00000156113.24,ENST00000638223,ENST00000638223.1,CCDS86121
ENSG00000148737,ENSG00000148737.17,ENST00000538897,ENST00000538897.5,CCDS86148
ENSG00000007372,ENSG00000007372.24,ENST00000639386,ENST00000639386.2,CCDS86189
ENSG00000007372,ENSG00000007372.24,ENST00000638629,ENST00000638629.1,CCDS86189
ENSG00000007372,ENSG00000007372.24,ENST00000639548,ENST00000639548.1,CCDS86189
ENSG00000007372,ENSG00000007372.24,ENST00000640125,ENST00000640125.1,CCDS86189
ENSG00000007372,ENSG00000007372.24,ENST00000481563,ENST00000481563.6,CCDS86189
ENSG00000166037,ENSG00000166037.11,ENST00000537677,ENST00000537677.5,CCDS86240
ENSG00000100836,ENSG00000100836.11,ENST00000556821,ENST00000556821.5,CCDS86375
ENSG00000119699,ENSG00000119699.8,ENST00000556285,ENST00000556285.1,CCDS86415
ENSG00000183793,ENSG00000183793.14,ENST00000543801,ENST00000543801.5,CCDS86506
ENSG00000103494,ENSG00000103494.16,ENST00000568653,ENST00000568653.7,CCDS86527
ENSG00000103494,ENSG00000103494.16,ENST00000679110,ENST00000679110.1,CCDS86527
ENSG00000181666,ENSG00000181666.18,ENST00000591259,ENST00000591259.5,CCDS86758
ENSG00000011332,ENSG00000011332.21,ENST00000456296,ENST00000456296.5,CCDS86760
ENSG00000203326,ENSG00000203326.12,ENST00000474037,ENST00000474037.6,CCDS86802
ENSG00000203326,ENSG00000203326.12,ENST00000467003,ENST00000467003.1,CCDS86803
ENSG00000254126,ENSG00000254126.8,ENST00000643224,ENST00000643224.2,CCDS86870
ENSG00000121351,ENSG00000121351.8,ENST00000539393,ENST00000539393.5,CCDS8688
ENSG00000121351,ENSG00000121351.8,ENST00000240652,ENST00000240652.8,CCDS8688
ENSG00000153234,ENSG00000153234.15,ENST00000426264,ENST00000426264.5,CCDS86887
ENSG00000206105,ENSG00000206105.2,ENST00000382828,ENST00000382828.2,CCDS86982
ENSG00000144744,ENSG00000144744.17,ENST00000415609,ENST00000415609.6,CCDS87106
ENSG00000183624,ENSG00000183624.14,ENST00000417226,ENST00000417226.6,CCDS87134
ENSG00000139117,ENSG00000139117.14,ENST00000331366,ENST00000331366.10,CCDS8733
ENSG00000145819,ENSG00000145819.18,ENST00000642734,ENST00000642734.1,CCDS87332
ENSG00000231989,ENSG00000231989.5,ENST00000522232,ENST00000522232.3,CCDS87340
ENSG00000124596,ENSG00000124596.17,ENST00000486443,ENST00000486443.5,CCDS87395
ENSG00000135535,ENSG00000135535.17,ENST00000504373,ENST00000504373.2,CCDS87430
ENSG00000173452,ENSG00000173452.14,ENST00000405844,ENST00000405844.6,CCDS87484
ENSG00000177981,ENSG00000177981.11,ENST00000317697,ENST00000317697.8,CCDS8761
ENSG00000177981,ENSG00000177981.11,ENST00000536549,ENST00000536549.5,CCDS8761
ENSG00000177627,ENSG00000177627.11,ENST00000548364,ENST00000548364.7,CCDS8764
ENSG00000135406,ENSG00000135406.14,ENST00000257860,ENST00000257860.9,CCDS8783
ENSG00000110881,ENSG00000110881.12,ENST00000228468,ENST00000228468.8,CCDS8796
ENSG00000198353,ENSG00000198353.8,ENST00000303406,ENST00000303406.4,CCDS8873
ENSG00000198353,ENSG00000198353.8,ENST00000430889,ENST00000430889.3,CCDS8873
ENSG00000166856,ENSG00000166856.3,ENST00000300098,ENST00000300098.3,CCDS8927
ENSG00000134258,ENSG00000134258.17,ENST00000369458,ENST00000369458.8,CCDS894
ENSG00000166908,ENSG00000166908.18,ENST00000354947,ENST00000354947.10,CCDS8946
ENSG00000166908,ENSG00000166908.18,ENST00000540759,ENST00000540759.6,CCDS8946
ENSG00000156076,ENSG00000156076.10,ENST00000286574,ENST00000286574.9,CCDS8971
ENSG00000166006,ENSG00000166006.14,ENST00000548513,ENST00000548513.5,CCDS9005
ENSG00000166006,ENSG00000166006.14,ENST00000298972,ENST00000298972.5,CCDS9005
ENSG00000166006,ENSG00000166006.14,ENST00000350228,ENST00000350228.6,CCDS9006
ENSG00000133636,ENSG00000133636.11,ENST00000256010,ENST00000256010.7,CCDS9029
ENSG00000184752,ENSG00000184752.14,ENST00000327772,ENST00000327772.7,CCDS9050
ENSG00000165972,ENSG00000165972.13,ENST00000344280,ENST00000344280.8,CCDS9056
ENSG00000139350,ENSG00000139350.12,ENST00000266742,ENST00000266742.9,CCDS9063
ENSG00000139350,ENSG00000139350.12,ENST00000429527,ENST00000429527.6,CCDS9063
ENSG00000120868,ENSG00000120868.14,ENST00000551964,ENST00000551964.6,CCDS9069
ENSG00000120868,ENSG00000120868.14,ENST00000357310,ENST00000357310.5,CCDS9070
ENSG00000120868,ENSG00000120868.14,ENST00000547045,ENST00000547045.5,CCDS9070
ENSG00000089041,ENSG00000089041.17,ENST00000328963,ENST00000328963.10,CCDS9213
ENSG00000131781,ENSG00000131781.13,ENST00000254090,ENST00000254090.9,CCDS926
ENSG00000151952,ENSG00000151952.16,ENST00000422113,ENST00000422113.7,CCDS9266
ENSG00000125207,ENSG00000125207.7,ENST00000245255,ENST00000245255.7,CCDS9268
ENSG00000196387,ENSG00000196387.10,ENST00000355557,ENST00000355557.7,CCDS9282
ENSG00000256223,ENSG00000256223.6,ENST00000248211,ENST00000248211.11,CCDS9283
ENSG00000256223,ENSG00000256223.6,ENST00000426665,ENST00000426665.6,CCDS9283
ENSG00000102699,ENSG00000102699.6,ENST00000381989,ENST00000381989.4,CCDS9307
ENSG00000169840,ENSG00000169840.5,ENST00000302945,ENST00000302945.3,CCDS9326
ENSG00000132963,ENSG00000132963.8,ENST00000380842,ENST00000380842.5,CCDS9331
ENSG00000133116,ENSG00000133116.8,ENST00000380099,ENST00000380099.4,CCDS9347
ENSG00000123200,ENSG00000123200.17,ENST00000282007,ENST00000282007.7,CCDS9400
ENSG00000179399,ENSG00000179399.15,ENST00000377067,ENST00000377067.9,CCDS9468
ENSG00000165621,ENSG00000165621.9,ENST00000543457,ENST00000543457.6,CCDS9482
ENSG00000165621,ENSG00000165621.9,ENST00000541038,ENST00000541038.2,CCDS9482
ENSG00000165621,ENSG00000165621.9,ENST00000541518,ENST00000541518.6,CCDS9482
ENSG00000165621,ENSG00000165621.9,ENST00000298440,ENST00000298440.5,CCDS9482
ENSG00000134897,ENSG00000134897.14,ENST00000257336,ENST00000257336.6,CCDS9505
ENSG00000134897,ENSG00000134897.14,ENST00000652084,ENST00000652084.1,CCDS9505
ENSG00000125266,ENSG00000125266.8,ENST00000646441,ENST00000646441.1,CCDS9507
ENSG00000153487,ENSG00000153487.13,ENST00000338450,ENST00000338450.7,CCDS9515
ENSG00000153487,ENSG00000153487.13,ENST00000333219,ENST00000333219.9,CCDS9516
ENSG00000153487,ENSG00000153487.13,ENST00000375774,ENST00000375774.3,CCDS9517
ENSG00000153487,ENSG00000153487.13,ENST00000375775,ENST00000375775.3,CCDS9518
ENSG00000143384,ENSG00000143384.14,ENST00000307940,ENST00000307940.3,CCDS956
ENSG00000197324,ENSG00000197324.9,ENST00000359591,ENST00000359591.9,CCDS9578
ENSG00000100836,ENSG00000100836.11,ENST00000216727,ENST00000216727.9,CCDS9592
ENSG00000139908,ENSG00000139908.15,ENST00000287913,ENST00000287913.10,CCDS9618
ENSG00000092140,ENSG00000092140.16,ENST00000206595,ENST00000206595.11,CCDS9638
ENSG00000163131,ENSG00000163131.12,ENST00000368985,ENST00000368985.8,CCDS968
ENSG00000163131,ENSG00000163131.12,ENST00000472977,ENST00000472977.7,CCDS968
ENSG00000163131,ENSG00000163131.12,ENST00000607427,ENST00000607427.2,CCDS968
ENSG00000163131,ENSG00000163131.12,ENST00000681444,ENST00000681444.1,CCDS968
ENSG00000197930,ENSG00000197930.13,ENST00000395686,ENST00000395686.8,CCDS9709
ENSG00000073712,ENSG00000073712.15,ENST00000395631,ENST00000395631.6,CCDS9713
ENSG00000073712,ENSG00000073712.15,ENST00000341590,ENST00000341590.8,CCDS9713
ENSG00000179008,ENSG00000179008.9,ENST00000321731,ENST00000321731.8,CCDS9746
ENSG00000119599,ENSG00000119599.17,ENST00000358377,ENST00000358377.7,CCDS9809
ENSG00000119599,ENSG00000119599.17,ENST00000394234,ENST00000394234.6,CCDS9810
ENSG00000021645,ENSG00000021645.20,ENST00000554719,ENST00000554719.5,CCDS9870
ENSG00000021645,ENSG00000021645.20,ENST00000281127,ENST00000281127.11,CCDS9871
ENSG00000100433,ENSG00000100433.16,ENST00000340700,ENST00000340700.9,CCDS9880
ENSG00000100433,ENSG00000100433.16,ENST00000319231,ENST00000319231.10,CCDS9881
ENSG00000100433,ENSG00000100433.16,ENST00000312350,ENST00000312350.9,CCDS9882
ENSG00000183648,ENSG00000183648.11,ENST00000617122,ENST00000617122.1,CCDS9901
ENSG00000012963,ENSG00000012963.15,ENST00000013070,ENST00000013070.11,CCDS9909
ENSG00000182218,ENSG00000182218.10,ENST00000357223,ENST00000357223.2,CCDS9953
